DateTime,Date,date_id,Time,Flow,Flow per lane,Flow per hour,Speed,Occupancy,Density
2019/4/4 7:10,2019/4/4,4,7:10,395,98.75,1185,66,0.0773,20.4072
2019/4/4 7:15,2019/4/4,4,7:15,421,105.25,1263,65.7,0.0823,21.7272
2019/4/4 7:20,2019/4/4,4,7:20,420,105,1260,66.2,0.0813,21.4632
2019/4/4 7:25,2019/4/4,4,7:25,379,94.75,1137,66.3,0.0753,19.8792
2019/4/4 7:30,2019/4/4,4,7:30,386,96.5,1158,65,0.0787,20.7768
2019/4/4 7:35,2019/4/4,4,7:35,445,111.25,1335,64.5,0.0883,23.3112
2019/4/4 7:40,2019/4/4,4,7:40,429,107.25,1287,63.8,0.0885,23.364
2019/4/4 7:45,2019/4/4,4,7:45,426,106.5,1278,64.8,0.0842,22.2288
2019/4/4 7:50,2019/4/4,4,7:50,419,104.75,1257,64.7,0.0865,22.836
2019/4/4 7:55,2019/4/4,4,7:55,413,103.25,1239,64.9,0.0817,21.5688
2019/4/4 8:00,2019/4/4,4,8:00,388,97,1164,64.7,0.08,21.12
2019/4/4 8:05,2019/4/4,4,8:05,449,112.25,1347,64,0.0899,23.7336
2019/4/4 8:10,2019/4/4,4,8:10,430,107.5,1290,64.5,0.085,22.44
2019/4/4 8:15,2019/4/4,4,8:15,445,111.25,1335,64.6,0.0879,23.2056
2019/4/4 8:20,2019/4/4,4,8:20,400,100,1200,64.4,0.0823,21.7272
2019/4/4 8:25,2019/4/4,4,8:25,412,103,1236,64.8,0.0823,21.7272
2019/4/4 8:30,2019/4/4,4,8:30,396,99,1188,65.1,0.0804,21.2256
2019/4/4 8:35,2019/4/4,4,8:35,404,101,1212,65.3,0.0822,21.7008
2019/4/4 8:40,2019/4/4,4,8:40,406,101.5,1218,65.3,0.0808,21.3312
2019/4/4 8:45,2019/4/4,4,8:45,391,97.75,1173,65.2,0.0792,20.9088
2019/4/4 8:50,2019/4/4,4,8:50,407,101.75,1221,65.2,0.0842,22.2288
2019/4/4 8:55,2019/4/4,4,8:55,396,99,1188,65.6,0.0796,21.0144
2019/4/4 9:00,2019/4/4,4,9:00,395,98.75,1185,65.1,0.0827,21.8328
2019/4/4 9:05,2019/4/4,4,9:05,398,99.5,1194,65,0.0823,21.7272
2019/4/4 9:10,2019/4/4,4,9:10,390,97.5,1170,64.7,0.0795,20.988
2019/4/4 9:15,2019/4/4,4,9:15,396,99,1188,64.7,0.0797,21.0408
2019/4/4 9:20,2019/4/4,4,9:20,397,99.25,1191,64.8,0.081,21.384
2019/4/4 9:25,2019/4/4,4,9:25,439,109.75,1317,63.9,0.0894,23.6016
2019/4/4 9:30,2019/4/4,4,9:30,392,98,1176,64.3,0.0813,21.4632
2019/4/4 9:35,2019/4/4,4,9:35,450,112.5,1350,64.7,0.0892,23.5488
2019/4/4 9:40,2019/4/4,4,9:40,402,100.5,1206,65.1,0.0824,21.7536
2019/4/4 9:45,2019/4/4,4,9:45,434,108.5,1302,64.4,0.0882,23.2848
2019/4/4 9:50,2019/4/4,4,9:50,444,111,1332,65,0.0874,23.0736
2019/4/4 9:55,2019/4/4,4,9:55,424,106,1272,64.8,0.0857,22.6248
2019/4/4 10:00,2019/4/4,4,10:00,400,100,1200,64.4,0.0821,21.6744
2019/4/4 10:05,2019/4/4,4,10:05,443,110.75,1329,64.3,0.0917,24.2088
2019/4/4 10:10,2019/4/4,4,10:10,423,105.75,1269,64.1,0.0882,23.2848
2019/4/4 10:15,2019/4/4,4,10:15,442,110.5,1326,63.9,0.0894,23.6016
2019/4/4 10:20,2019/4/4,4,10:20,415,103.75,1245,64.1,0.084,22.176
2019/4/4 10:25,2019/4/4,4,10:25,446,111.5,1338,63.8,0.0905,23.892
2019/4/4 10:30,2019/4/4,4,10:30,450,112.5,1350,63.2,0.0945,24.948
2019/4/4 10:35,2019/4/4,4,10:35,478,119.5,1434,63,0.0983,25.9512
2019/4/4 10:40,2019/4/4,4,10:40,494,123.5,1482,62.9,0.1011,26.6904
2019/4/4 10:45,2019/4/4,4,10:45,443,110.75,1329,62.9,0.0924,24.3936
2019/4/4 10:50,2019/4/4,4,10:50,464,116,1392,62.9,0.0966,25.5024
2019/4/4 10:55,2019/4/4,4,10:55,433,108.25,1299,63.1,0.0911,24.0504
2019/4/4 11:00,2019/4/4,4,11:00,449,112.25,1347,62.8,0.0932,24.6048
2019/4/4 11:05,2019/4/4,4,11:05,447,111.75,1341,62.7,0.0951,25.1064
2019/4/4 11:10,2019/4/4,4,11:10,424,106,1272,62.5,0.0904,23.8656
2019/4/4 11:15,2019/4/4,4,11:15,531,132.75,1593,61.3,0.1129,29.8056
2019/4/4 11:20,2019/4/4,4,11:20,480,120,1440,61.4,0.1004,26.5056
2019/4/4 11:25,2019/4/4,4,11:25,477,119.25,1431,62.2,0.0968,25.5552
2019/4/4 11:30,2019/4/4,4,11:30,459,114.75,1377,61.8,0.0976,25.7664
2019/4/4 11:35,2019/4/4,4,11:35,483,120.75,1449,59,0.1133,29.9112
2019/4/4 11:40,2019/4/4,4,11:40,469,117.25,1407,60.5,0.0981,25.8984
2019/4/4 11:45,2019/4/4,4,11:45,471,117.75,1413,62,0.0954,25.1856
2019/4/4 11:50,2019/4/4,4,11:50,452,113,1356,59.8,0.1026,27.0864
2019/4/4 11:55,2019/4/4,4,11:55,428,107,1284,49.8,0.1548,40.8672
2019/4/4 12:00,2019/4/4,4,12:00,466,116.5,1398,50.5,0.1217,32.1288
2019/4/4 12:05,2019/4/4,4,12:05,438,109.5,1314,51.1,0.1156,30.5184
2019/4/4 12:10,2019/4/4,4,12:10,396,99,1188,45.6,0.1573,41.5272
2019/4/4 12:15,2019/4/4,4,12:15,396,99,1188,41.7,0.1644,43.4016
2019/4/4 12:20,2019/4/4,4,12:20,444,111,1332,43.9,0.1349,35.6136
2019/4/4 12:25,2019/4/4,4,12:25,430,107.5,1290,41.2,0.1696,44.7744
2019/4/4 12:30,2019/4/4,4,12:30,390,97.5,1170,38,0.1907,50.3448
2019/4/4 12:35,2019/4/4,4,12:35,415,103.75,1245,38.4,0.1696,44.7744
2019/4/4 12:40,2019/4/4,4,12:40,382,95.5,1146,36.5,0.1877,49.5528
2019/4/4 12:45,2019/4/4,4,12:45,479,119.75,1437,37.7,0.1904,50.2656
2019/4/4 12:50,2019/4/4,4,12:50,455,113.75,1365,40.3,0.1572,41.5008
2019/4/4 12:55,2019/4/4,4,12:55,366,91.5,1098,36.7,0.1921,50.7144
2019/4/4 13:00,2019/4/4,4,13:00,417,104.25,1251,36.2,0.1918,50.6352
2019/4/4 13:05,2019/4/4,4,13:05,447,111.75,1341,39.5,0.1537,40.5768
2019/4/4 13:10,2019/4/4,4,13:10,412,103,1236,40.9,0.1484,39.1776
2019/4/4 13:15,2019/4/4,4,13:15,451,112.75,1353,43.4,0.1406,37.1184
2019/4/4 13:20,2019/4/4,4,13:20,376,94,1128,39,0.1701,44.9064
2019/4/4 13:25,2019/4/4,4,13:25,422,105.5,1266,37.8,0.185,48.84
2019/4/4 13:30,2019/4/4,4,13:30,380,95,1140,35.7,0.1988,52.4832
2019/4/4 13:35,2019/4/4,4,13:35,356,89,1068,35.7,0.1634,43.1376
2019/4/4 13:40,2019/4/4,4,13:40,387,96.75,1161,34.9,0.195,51.48
2019/4/4 13:45,2019/4/4,4,13:45,442,110.5,1326,36.5,0.1831,48.3384
2019/4/4 13:50,2019/4/4,4,13:50,446,111.5,1338,36.4,0.1968,51.9552
2019/4/4 13:55,2019/4/4,4,13:55,432,108,1296,37.3,0.1738,45.8832
2019/4/4 14:00,2019/4/4,4,14:00,401,100.25,1203,35.8,0.2068,54.5952
2019/4/4 14:05,2019/4/4,4,14:05,451,112.75,1353,42.1,0.1298,34.2672
2019/4/4 14:10,2019/4/4,4,14:10,424,106,1272,38.9,0.185,48.84
2019/4/4 14:15,2019/4/4,4,14:15,411,102.75,1233,37.6,0.1875,49.5
2019/4/4 14:20,2019/4/4,4,14:20,401,100.25,1203,37.4,0.173,45.672
2019/4/4 14:25,2019/4/4,4,14:25,404,101,1212,35.7,0.202,53.328
2019/4/4 14:30,2019/4/4,4,14:30,384,96,1152,34.2,0.2072,54.7008
2019/4/4 14:35,2019/4/4,4,14:35,368,92,1104,33,0.2062,54.4368
2019/4/4 14:40,2019/4/4,4,14:40,404,101,1212,33,0.2148,56.7072
2019/4/4 14:45,2019/4/4,4,14:45,407,101.75,1221,34.2,0.1869,49.3416
2019/4/4 14:50,2019/4/4,4,14:50,415,103.75,1245,34.3,0.2096,55.3344
2019/4/4 14:55,2019/4/4,4,14:55,377,94.25,1131,33.2,0.2158,56.9712
2019/4/4 15:00,2019/4/4,4,15:00,382,95.5,1146,32.3,0.2508,66.2112
2019/4/4 15:05,2019/4/4,4,15:05,366,91.5,1098,31.4,0.2291,60.4824
2019/4/4 15:10,2019/4/4,4,15:10,384,96,1152,31,0.2402,63.4128
2019/4/4 15:15,2019/4/4,4,15:15,379,94.75,1137,30.3,0.2459,64.9176
2019/4/4 15:20,2019/4/4,4,15:20,376,94,1128,31.2,0.2067,54.5688
2019/4/4 15:25,2019/4/4,4,15:25,412,103,1236,31.2,0.2369,62.5416
2019/4/4 15:30,2019/4/4,4,15:30,347,86.75,1041,31,0.2156,56.9184
2019/4/4 15:35,2019/4/4,4,15:35,375,93.75,1125,31,0.2327,61.4328
2019/4/4 15:40,2019/4/4,4,15:40,350,87.5,1050,30.8,0.2233,58.9512
2019/4/4 15:45,2019/4/4,4,15:45,360,90,1080,31.6,0.1931,50.9784
2019/4/4 15:50,2019/4/4,4,15:50,393,98.25,1179,31.8,0.217,57.288
2019/4/4 15:55,2019/4/4,4,15:55,415,103.75,1245,32.6,0.2097,55.3608
2019/4/4 16:00,2019/4/4,4,16:00,368,92,1104,30.8,0.2598,68.5872
2019/4/4 16:05,2019/4/4,4,16:05,387,96.75,1161,31.6,0.2245,59.268
2019/4/4 16:10,2019/4/4,4,16:10,360,90,1080,31,0.2161,57.0504
2019/4/4 16:15,2019/4/4,4,16:15,293,73.25,879,28.8,0.2599,68.6136
2019/4/4 16:20,2019/4/4,4,16:20,383,95.75,1149,30.1,0.2341,61.8024
2019/4/4 16:25,2019/4/4,4,16:25,391,97.75,1173,30.5,0.2383,62.9112
2019/4/4 16:30,2019/4/4,4,16:30,328,82,984,29.2,0.2616,69.0624
2019/4/4 16:35,2019/4/4,4,16:35,284,71,852,27.7,0.2377,62.7528
2019/4/4 16:40,2019/4/4,4,16:40,363,90.75,1089,28.1,0.2473,65.2872
2019/4/4 16:45,2019/4/4,4,16:45,400,100,1200,30.7,0.2276,60.0864
2019/4/4 16:50,2019/4/4,4,16:50,463,115.75,1389,24.7,0.2618,69.1152
2019/4/4 16:55,2019/4/4,4,16:55,335,83.75,1005,27.5,0.2785,73.524
2019/4/4 17:00,2019/4/4,4,17:00,366,91.5,1098,29.3,0.224,59.136
2019/4/4 17:05,2019/4/4,4,17:05,374,93.5,1122,29.9,0.2299,60.6936
2019/4/4 17:10,2019/4/4,4,17:10,317,79.25,951,28.4,0.2607,68.8248
2019/4/4 17:15,2019/4/4,4,17:15,345,86.25,1035,28.7,0.2464,65.0496
2019/4/4 17:20,2019/4/4,4,17:20,391,97.75,1173,29.7,0.2449,64.6536
2019/4/4 17:25,2019/4/4,4,17:25,355,88.75,1065,29.3,0.2471,65.2344
2019/4/4 17:30,2019/4/4,4,17:30,374,93.5,1122,29.8,0.2377,62.7528
2019/4/4 17:35,2019/4/4,4,17:35,361,90.25,1083,30.2,0.2128,56.1792
2019/4/4 17:40,2019/4/4,4,17:40,349,87.25,1047,29.5,0.2632,69.4848
2019/4/4 17:45,2019/4/4,4,17:45,382,95.5,1146,30,0.2437,64.3368
2019/4/4 17:50,2019/4/4,4,17:50,361,90.25,1083,29.8,0.2529,66.7656
2019/4/4 17:55,2019/4/4,4,17:55,373,93.25,1119,30.7,0.2192,57.8688
2019/4/4 18:00,2019/4/4,4,18:00,406,101.5,1218,31.4,0.2375,62.7
2019/4/4 18:05,2019/4/4,4,18:05,389,97.25,1167,31.9,0.2217,58.5288
2019/4/4 18:10,2019/4/4,4,18:10,355,88.75,1065,31,0.2315,61.116
2019/4/4 18:15,2019/4/4,4,18:15,404,101,1212,31.3,0.2301,60.7464
2019/4/4 18:20,2019/4/4,4,18:20,375,93.75,1125,31.1,0.2262,59.7168
2019/4/4 18:25,2019/4/4,4,18:25,378,94.5,1134,31.3,0.2233,58.9512
2019/4/4 18:30,2019/4/4,4,18:30,399,99.75,1197,32.1,0.2222,58.6608
2019/4/4 18:35,2019/4/4,4,18:35,360,90,1080,30.9,0.2318,61.1952
2019/4/4 18:40,2019/4/4,4,18:40,383,95.75,1149,30.2,0.2541,67.0824
2019/4/4 18:45,2019/4/4,4,18:45,365,91.25,1095,30.2,0.241,63.624
2019/4/4 18:50,2019/4/4,4,18:50,392,98,1176,31,0.2289,60.4296
2019/4/4 18:55,2019/4/4,4,18:55,445,111.25,1335,32.9,0.1999,52.7736
2019/4/4 19:00,2019/4/4,4,19:00,434,108.5,1302,33.7,0.213,56.232
2019/4/4 19:05,2019/4/4,4,19:05,383,95.75,1149,33.5,0.2091,55.2024
2019/4/4 19:10,2019/4/4,4,19:10,424,106,1272,34.8,0.1908,50.3712
2019/4/4 19:15,2019/4/4,4,19:15,447,111.75,1341,38.4,0.1556,41.0784
2019/4/4 19:20,2019/4/4,4,19:20,408,102,1224,36.9,0.196,51.744
2019/4/4 19:25,2019/4/4,4,19:25,406,101.5,1218,36.9,0.1688,44.5632
2019/4/4 19:30,2019/4/4,4,19:30,436,109,1308,36.3,0.2022,53.3808
2019/4/4 19:35,2019/4/4,4,19:35,356,89,1068,36.1,0.1617,42.6888
2019/4/4 19:40,2019/4/4,4,19:40,454,113.5,1362,38.1,0.1662,43.8768
2019/4/4 19:45,2019/4/4,4,19:45,427,106.75,1281,46.1,0.1053,27.7992
2019/4/4 19:50,2019/4/4,4,19:50,470,117.5,1410,53.6,0.1014,26.7696
2019/4/4 19:55,2019/4/4,4,19:55,434,108.5,1302,57.8,0.0924,24.3936
2019/4/4 20:00,2019/4/4,4,20:00,430,107.5,1290,60.7,0.0916,24.1824
2019/4/4 20:05,2019/4/4,4,20:05,402,100.5,1206,62.1,0.0823,21.7272
2019/4/4 20:10,2019/4/4,4,20:10,427,106.75,1281,62.9,0.0881,23.2584
2019/4/4 20:15,2019/4/4,4,20:15,427,106.75,1281,62.7,0.0883,23.3112
2019/4/4 20:20,2019/4/4,4,20:20,383,95.75,1149,63.5,0.0782,20.6448
2019/4/4 20:25,2019/4/4,4,20:25,404,101,1212,64,0.0843,22.2552
2019/4/4 20:30,2019/4/4,4,20:30,416,104,1248,63.9,0.0854,22.5456
2019/4/4 20:35,2019/4/4,4,20:35,402,100.5,1206,64.1,0.0843,22.2552
2019/4/4 20:40,2019/4/4,4,20:40,429,107.25,1287,63.6,0.0921,24.3144
2019/4/4 20:45,2019/4/4,4,20:45,394,98.5,1182,63.7,0.0852,22.4928
2019/4/4 20:50,2019/4/4,4,20:50,364,91,1092,63.6,0.0791,20.8824
2019/4/4 20:55,2019/4/4,4,20:55,393,98.25,1179,63,0.0835,22.044
2019/4/4 21:00,2019/4/4,4,21:00,329,82.25,987,65.6,0.0681,17.9784
2019/4/4 21:05,2019/4/4,4,21:05,385,96.25,1155,65.7,0.0808,21.3312
2019/4/4 21:10,2019/4/4,4,21:10,351,87.75,1053,66.2,0.0761,20.0904
2019/4/4 21:15,2019/4/4,4,21:15,420,105,1260,67.2,0.0886,23.3904
2019/4/4 21:20,2019/4/4,4,21:20,364,91,1092,67.4,0.0773,20.4072
2019/4/4 21:25,2019/4/4,4,21:25,352,88,1056,67.2,0.0721,19.0344
2019/4/4 21:30,2019/4/4,4,21:30,341,85.25,1023,67.9,0.0718,18.9552
2019/4/4 21:35,2019/4/4,4,21:35,306,76.5,918,68.3,0.0633,16.7112
2019/4/4 21:40,2019/4/4,4,21:40,365,91.25,1095,67.8,0.0768,20.2752
2019/4/4 21:45,2019/4/4,4,21:45,313,78.25,939,69.1,0.0642,16.9488
2019/4/4 21:50,2019/4/4,4,21:50,314,78.5,942,69,0.0655,17.292
2019/4/4 21:55,2019/4/4,4,21:55,301,75.25,903,68.9,0.0648,17.1072
2019/4/4 22:00,2019/4/4,4,22:00,312,78,936,68.7,0.0662,17.4768
2019/4/4 22:05,2019/4/4,4,22:05,355,88.75,1065,67.9,0.0712,18.7968
2019/4/4 22:10,2019/4/4,4,22:10,356,89,1068,67.8,0.0715,18.876
2019/4/4 22:15,2019/4/4,4,22:15,325,81.25,975,68.4,0.0678,17.8992
2019/4/4 22:20,2019/4/4,4,22:20,268,67,804,68.9,0.0561,14.8104
2019/4/4 22:25,2019/4/4,4,22:25,277,69.25,831,68.7,0.0597,15.7608
2019/4/4 22:30,2019/4/4,4,22:30,243,60.75,729,68.5,0.0528,13.9392
2019/4/4 22:35,2019/4/4,4,22:35,222,55.5,666,68.3,0.0479,12.6456
2019/4/4 22:40,2019/4/4,4,22:40,258,64.5,774,68.4,0.0549,14.4936
2019/4/4 22:45,2019/4/4,4,22:45,224,56,672,68.2,0.0504,13.3056
2019/4/4 22:50,2019/4/4,4,22:50,220,55,660,68.5,0.048,12.672
2019/4/4 22:55,2019/4/4,4,22:55,255,63.75,765,69.3,0.0538,14.2032
2019/4/4 23:00,2019/4/4,4,23:00,217,54.25,651,69.2,0.0488,12.8832
2019/4/4 23:05,2019/4/4,4,23:05,222,55.5,666,69,0.0496,13.0944
2019/4/4 23:10,2019/4/4,4,23:10,231,57.75,693,63.5,0.069,18.216
2019/4/4 23:15,2019/4/4,4,23:15,131,32.75,393,44.5,0.147,38.808
2019/4/4 23:20,2019/4/4,4,23:20,152,38,456,35.2,0.1602,42.2928
2019/4/4 23:25,2019/4/4,4,23:25,153,38.25,459,30.2,0.2045,53.988
2019/4/4 23:30,2019/4/4,4,23:30,146,36.5,438,27.9,0.1731,45.6984
2019/4/4 23:35,2019/4/4,4,23:35,156,39,468,26.8,0.1875,49.5
2019/4/4 23:40,2019/4/4,4,23:40,127,31.75,381,25.9,0.1731,45.6984
2019/4/4 23:45,2019/4/4,4,23:45,155,38.75,465,26,0.1929,50.9256
2019/4/4 23:50,2019/4/4,4,23:50,148,37,444,25.4,0.2381,62.8584
2019/4/4 23:55,2019/4/4,4,23:55,162,40.5,486,27,0.1257,33.1848
2019/4/5 0:00,2019/4/5,5,0:00,90,22.5,270,68.1,0.1528,40.3392
2019/4/5 0:05,2019/4/5,5,0:05,70,17.5,210,67.9,0.1281,33.8184
2019/4/5 0:10,2019/4/5,5,0:10,90,22.5,270,68.1,0.1445,38.148
2019/4/5 0:15,2019/4/5,5,0:15,110,27.5,330,67.7,0.1301,34.3464
2019/4/5 0:20,2019/4/5,5,0:20,125,31.25,375,67.1,0.1055,27.852
2019/4/5 0:25,2019/4/5,5,0:25,92,23,276,67.5,0.0615,16.236
2019/4/5 0:30,2019/4/5,5,0:30,101,25.25,303,67.8,0.0265,6.996
2019/4/5 0:35,2019/4/5,5,0:35,87,21.75,261,67.9,0.02,5.28
2019/4/5 0:40,2019/4/5,5,0:40,75,18.75,225,67.8,0.0214,5.6496
2019/4/5 0:45,2019/4/5,5,0:45,80,20,240,67.7,0.0283,7.4712
2019/4/5 0:50,2019/4/5,5,0:50,58,14.5,174,67.5,0.0204,5.3856
2019/4/5 0:55,2019/4/5,5,0:55,44,11,132,67,0.0213,5.6232
2019/4/5 1:00,2019/4/5,5,1:00,48,12,144,67.2,0.0214,5.6496
2019/4/5 1:05,2019/4/5,5,1:05,40,10,120,67,0.0239,6.3096
2019/4/5 1:10,2019/4/5,5,1:10,77,19.25,231,67.8,0.0222,5.8608
2019/4/5 1:15,2019/4/5,5,1:15,75,18.75,225,67.8,0.0257,6.7848
2019/4/5 1:20,2019/4/5,5,1:20,48,12,144,67.2,0.0285,7.524
2019/4/5 1:25,2019/4/5,5,1:25,63,15.75,189,67.5,0.0197,5.2008
2019/4/5 1:30,2019/4/5,5,1:30,66,16.5,198,67.6,0.0214,5.6496
2019/4/5 1:35,2019/4/5,5,1:35,70,17.5,210,67.8,0.0203,5.3592
2019/4/5 1:40,2019/4/5,5,1:40,60,15,180,67.5,0.0214,5.6496
2019/4/5 1:45,2019/4/5,5,1:45,82,20.5,246,67.9,0.0231,6.0984
2019/4/5 1:50,2019/4/5,5,1:50,66,16.5,198,67.7,0.0222,5.8608
2019/4/5 1:55,2019/4/5,5,1:55,63,15.75,189,67.6,0.0196,5.1744
2019/4/5 2:00,2019/4/5,5,2:00,58,14.5,174,67.5,0.024,6.336
2019/4/5 2:05,2019/4/5,5,2:05,45,11.25,135,67.2,0.0239,6.3096
2019/4/5 2:10,2019/4/5,5,2:10,80,20,240,58.3,0.0224,5.9136
2019/4/5 2:15,2019/4/5,5,2:15,45,11.25,135,61.6,0.0219,5.7816
2019/4/5 2:20,2019/4/5,5,2:20,60,15,180,65,0.0219,5.7816
2019/4/5 2:25,2019/4/5,5,2:25,60,15,180,66.5,0.0206,5.4384
2019/4/5 2:30,2019/4/5,5,2:30,79,19.75,237,67.5,0.0205,5.412
2019/4/5 2:35,2019/4/5,5,2:35,50,12.5,150,67.3,0.0196,5.1744
2019/4/5 2:40,2019/4/5,5,2:40,48,12,144,67.2,0.0227,5.9928
2019/4/5 2:45,2019/4/5,5,2:45,58,14.5,174,67.5,0.022,5.808
2019/4/5 2:50,2019/4/5,5,2:50,69,17.25,207,67.7,0.0232,6.1248
2019/4/5 2:55,2019/4/5,5,2:55,63,15.75,189,67.5,0.0223,5.8872
2019/4/5 3:00,2019/4/5,5,3:00,58,14.5,174,67.6,0.0202,5.3328
2019/4/5 3:05,2019/4/5,5,3:05,69,17.25,207,67.8,0.0204,5.3856
2019/4/5 3:10,2019/4/5,5,3:10,57,14.25,171,67.3,0.0196,5.1744
2019/4/5 3:15,2019/4/5,5,3:15,70,17.5,210,67.7,0.0253,6.6792
2019/4/5 3:20,2019/4/5,5,3:20,53,13.25,159,67.4,0.0203,5.3592
2019/4/5 3:25,2019/4/5,5,3:25,70,17.5,210,67.7,0.0184,4.8576
2019/4/5 3:30,2019/4/5,5,3:30,72,18,216,67.7,0.0209,5.5176
2019/4/5 3:35,2019/4/5,5,3:35,83,20.75,249,67.7,0.019,5.016
2019/4/5 3:40,2019/4/5,5,3:40,70,17.5,210,67.7,0.0201,5.3064
2019/4/5 3:45,2019/4/5,5,3:45,63,15.75,189,67.1,0.0198,5.2272
2019/4/5 3:50,2019/4/5,5,3:50,75,18.75,225,67.3,0.0217,5.7288
2019/4/5 3:55,2019/4/5,5,3:55,53,13.25,159,67,0.0219,5.7816
2019/4/5 4:00,2019/4/5,5,4:00,69,17.25,207,67.2,0.0229,6.0456
2019/4/5 4:05,2019/4/5,5,4:05,60,15,180,66.9,0.0217,5.7288
2019/4/5 4:10,2019/4/5,5,4:10,55,13.75,165,66.8,0.0224,5.9136
2019/4/5 4:15,2019/4/5,5,4:15,119,29.75,357,67.1,0.0194,5.1216
2019/4/5 4:20,2019/4/5,5,4:20,127,31.75,381,67.2,0.0201,5.3064
2019/4/5 4:25,2019/4/5,5,4:25,124,31,372,67.7,0.0231,6.0984
2019/4/5 4:30,2019/4/5,5,4:30,88,22,264,67.7,0.0243,6.4152
2019/4/5 4:35,2019/4/5,5,4:35,131,32.75,393,67.6,0.024,6.336
2019/4/5 4:40,2019/4/5,5,4:40,126,31.5,378,67.3,0.0212,5.5968
2019/4/5 4:45,2019/4/5,5,4:45,159,39.75,477,67.2,0.0259,6.8376
2019/4/5 4:50,2019/4/5,5,4:50,159,39.75,477,67.5,0.0281,7.4184
2019/4/5 4:55,2019/4/5,5,4:55,156,39,468,68.1,0.0212,5.5968
2019/4/5 5:00,2019/4/5,5,5:00,184,46,552,68.5,0.0275,7.26
2019/4/5 5:05,2019/4/5,5,5:05,202,50.5,606,68.2,0.034,8.976
2019/4/5 5:10,2019/4/5,5,5:10,216,54,648,68.1,0.03,7.92
2019/4/5 5:15,2019/4/5,5,5:15,202,50.5,606,68.4,0.0317,8.3688
2019/4/5 5:20,2019/4/5,5,5:20,226,56.5,678,67.9,0.0221,5.8344
2019/4/5 5:25,2019/4/5,5,5:25,231,57.75,693,67.8,0.0305,8.052
2019/4/5 5:30,2019/4/5,5,5:30,215,53.75,645,68,0.0334,8.8176
2019/4/5 5:35,2019/4/5,5,5:35,253,63.25,759,67.5,0.0332,8.7648
2019/4/5 5:40,2019/4/5,5,5:40,231,57.75,693,67.5,0.0384,10.1376
2019/4/5 5:45,2019/4/5,5,5:45,248,62,744,67.3,0.0345,9.108
2019/4/5 5:50,2019/4/5,5,5:50,265,66.25,795,68.3,0.0414,10.9296
2019/4/5 5:55,2019/4/5,5,5:55,242,60.5,726,67.3,0.044,11.616
2019/4/5 6:00,2019/4/5,5,6:00,251,62.75,753,67,0.035,9.24
2019/4/5 6:05,2019/4/5,5,6:05,252,63,756,67.3,0.0368,9.7152
2019/4/5 6:10,2019/4/5,5,6:10,270,67.5,810,67.1,0.044,11.616
2019/4/5 6:15,2019/4/5,5,6:15,274,68.5,822,66.6,0.0415,10.956
2019/4/5 6:20,2019/4/5,5,6:20,331,82.75,993,64.4,0.0441,11.6424
2019/4/5 6:25,2019/4/5,5,6:25,276,69,828,64.2,0.0406,10.7184
2019/4/5 6:30,2019/4/5,5,6:30,292,73,876,65,0.0447,11.8008
2019/4/5 6:35,2019/4/5,5,6:35,336,84,1008,65.9,0.0468,12.3552
2019/4/5 6:40,2019/4/5,5,6:40,331,82.75,993,65.5,0.0522,13.7808
2019/4/5 6:45,2019/4/5,5,6:45,339,84.75,1017,65.4,0.0514,13.5696
2019/4/5 6:50,2019/4/5,5,6:50,374,93.5,1122,66.2,0.0473,12.4872
2019/4/5 6:55,2019/4/5,5,6:55,346,86.5,1038,65.8,0.0499,13.1736
2019/4/5 7:00,2019/4/5,5,7:00,360,90,1080,65.8,0.0479,12.6456
2019/4/5 7:05,2019/4/5,5,7:05,350,87.5,1050,66.1,0.0491,12.9624
2019/4/5 7:10,2019/4/5,5,7:10,362,90.5,1086,66,0.0545,14.388
2019/4/5 7:15,2019/4/5,5,7:15,390,97.5,1170,65.3,0.0505,13.332
2019/4/5 7:20,2019/4/5,5,7:20,369,92.25,1107,64.9,0.0546,14.4144
2019/4/5 7:25,2019/4/5,5,7:25,409,102.25,1227,63.9,0.0538,14.2032
2019/4/5 7:30,2019/4/5,5,7:30,407,101.75,1221,63.3,0.0564,14.8896
2019/4/5 7:35,2019/4/5,5,7:35,429,107.25,1287,63.3,0.0558,14.7312
2019/4/5 7:40,2019/4/5,5,7:40,407,101.75,1221,64.4,0.0594,15.6816
2019/4/5 7:45,2019/4/5,5,7:45,457,114.25,1371,64.4,0.0634,16.7376
2019/4/5 7:50,2019/4/5,5,7:50,442,110.5,1326,64.4,0.0647,17.0808
2019/4/5 7:55,2019/4/5,5,7:55,386,96.5,1158,64.7,0.0662,17.4768
2019/4/5 8:00,2019/4/5,5,8:00,432,108,1296,64.5,0.0655,17.292
2019/4/5 8:05,2019/4/5,5,8:05,381,95.25,1143,64,0.0666,17.5824
2019/4/5 8:10,2019/4/5,5,8:10,341,85.25,1023,64.1,0.0646,17.0544
2019/4/5 8:15,2019/4/5,5,8:15,387,96.75,1161,63.9,0.0721,19.0344
2019/4/5 8:20,2019/4/5,5,8:20,418,104.5,1254,63.9,0.0757,19.9848
2019/4/5 8:25,2019/4/5,5,8:25,399,99.75,1197,64,0.0714,18.8496
2019/4/5 8:30,2019/4/5,5,8:30,388,97,1164,64.2,0.0668,17.6352
2019/4/5 8:35,2019/4/5,5,8:35,416,104,1248,64.2,0.0822,21.7008
